网站名,类别,商家名称,地址,人均消费,缩略图,评分
美团,美食,雪兰鲜奶屋（娅祺店）,盘龙区丽景园东路与北辰大道交口旁（丽景园5号门旁）,10,https://img.meituan.net/600.600/msmerchant/c80b5857a6acde28c1af90aefd402b0c244181.png,0
美团,美食,云知鲜骨汤冒菜（云南印象店）,盘龙区云南映象主题文化小区花好月圆75幢4号商铺,25,http://p0.meituan.net/600.600/mogu/940aa85347d6f7136c8e521c2b509e21122839.jpg,4.5
美团,美食,一枝花龙虾馆,盘龙区园博路清河巷457运动公园内（盘龙区人民医院侧门）,93,http://p1.meituan.net/600.600/mogu/2daf3a2e7baca90b69d73f06c10b6f08169798.jpg,3.5
美团,美食,私荟迤萨花园餐厅,盘龙区清河巷457号，457运动公园内（人民医院旁）,45,http://p0.meituan.net/600.600/mogu/fdb2300855ddeb5773f90e035ba202e1235431.jpg,4.5
美团,美食,海盗猫小厨房,盘龙区盛唐城,30,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,0
美团,美食,和顺会馆,盘龙区穿金路759号附1号（近云南科技信息管理学院）,50,http://p0.meituan.net/600.600/mogu/5449afdc74c5f0e06e30964c93589fbb308006.jpg,3.7
美团,美食,老昆明记忆小锅米线,盘龙区穿金路波罗小区金博园2号商铺（中国石化世博加油站旁）,8,https://img.meituan.net/600.600/msmerchant/3a897fd025b090db0ec04ed4d08cacd863658.jpg,3.6
美团,美食,雪兰社区鲜奶亭（云南映象店）,盘龙区昆明穿金路764号云南映象南区70栋旁,25,http://p1.meituan.net/600.600/mogu/63dfb288017a61c9673aab4576c4309a9716.jpg,0
美团,美食,建新园（盛唐城店）,盘龙区金水巷俊发•盛唐城1期南门C4栋底商,16,https://img.meituan.net/600.600/msmerchant/f5504f1d4f690d61da4a56bffa49b8b1192292.jpg,3.6
美团,美食,彩韵咖啡冷饮,盘龙区云南映象主题文化小区15幢1层15-21号（一期）,15,https://img.meituan.net/600.600/msmerchant/2f7294c92c96268755b9f65febb2aa74254914.jpg,0
美团,美食,松好吃酸牛肉（盛唐城店）,盘龙区盛唐城c1幢1层c102,24,http://p0.meituan.net/600.600/mogu/782677350a713be3ffa9427abb744668160680.png,0
美团,美食,保山长兴铜锅牛肉·清真,盘龙区穿金路731号（云山村路口）,40,https://img.meituan.net/600.600/msmerchant/b28bfd257837867d24c82a6a897666f8269005.jpg,3.7
美团,美食,嘉和利口福饼屋,盘龙区云山村62号（唐记云海园隔壁）,20,http://p0.meituan.net/600.600/mogu/5cf2255f552942d14837144152670552388220.jpg,3.9
美团,美食,品客意式休闲餐厅（世博店）,盘龙区银杏路世博园中国馆阅兵台（正前方水景台位置）,62,http://p0.meituan.net/600.600/deal/__40535373__5905517.jpg,3.6
美团,美食,面包工坊（交三桥店）,盘龙区人民中路4246号（实验中学斜对面）,29,http://p1.meituan.net/600.600/mogu/4215715e695a4812476ce834f0193c778697.jpg,5
美团,美食,嘉华饼屋（春城剧院店）,盘龙区白塔路春城剧院大堂口一楼,22,http://p1.meituan.net/600.600/mogu/9d4c644086eec929fe97a3e234975388143273.jpg,4.6
美团,美食,酥合渝香味园,盘龙区北京路395号昆明海关正对面（凤凰巷里十米）,24,http://p1.meituan.net/600.600/mogu/964386e9c51b3c74059ef2d84b66101f55692.jpg,5
美团,美食,捞鱼轩,盘龙区盘龙区穿金路70号,50,https://img.meituan.net/600.600/msmerchant/8b1ad7df74e7148d23e22835772322bd145360.jpg,5
美团,美食,老东粥皇（七彩店）,盘龙区白塔路七彩ME TOWN购物中心B1-11,34,http://p1.meituan.net/600.600/mogu/b9cb7d80fcff480dce2df20c1631ebf454000.jpg,4.2
美团,美食,香村老汉木桶鱼（拓东店）,盘龙区东风东路99号,44,https://img.meituan.net/600.600/msmerchant/de696c8cd40aed29605b3d7a7558277f250993.jpg,4.3
美团,美食,鹿角巷   THE ALLEY （人民东路店）,盘龙区人民东路73号,10,https://img.meituan.net/600.600/msmerchant/f98bae8acd7f7e2305754dac09dcb76334933.jpg,3.7
美团,美食,成都担担面（人民东路店）,盘龙区人民东路62号（金泉大酒店对面）,12,http://p1.meituan.net/600.600/mogu/d627785ed22355138e6300fb0112a6fd1278507.png,4.1
美团,美食,汇园祥（北京路店）,盘龙区北京路泓瑞花园1楼（凤凰村口）,14,http://p1.meituan.net/600.600/deal/__46691313__5203974.jpg,3.9
美团,美食,食尚滇肴中餐馆（交三桥店）,盘龙区人民东路48号1-2楼（近广州湾酒楼）,83,http://p1.meituan.net/600.600/deal/d998678895e4d451e9d4f54167117afe111355.jpg,3.8
美团,美食,假日大堂酒廊（昆明中心假日酒店店）,盘龙区东风东路29号（昆明中心假日酒店一楼）,50,http://p0.meituan.net/600.600/mogu/c1804750ce2e7e1aeac972ddad9d1181340049.jpg,3
美团,美食,恩熙家石锅拌饭,盘龙区人民东路34号,24,http://p1.meituan.net/600.600/deal/__46062565__3358091.jpg,3.8
美团,美食,钢管厂原创小郡肝串串香（昆明1店）,盘龙区人民东路38号,55,https://img.meituan.net/600.600/msmerchant/bde49e854c12cbf146a188504448af9431164.jpg,3
美团,美食,李名涛黄焖鸡米饭（人民东路店）,盘龙区人民东路64号,19,http://p0.meituan.net/600.600/deal/0069b47d74a6e54189d912c19450349992355.jpg,4
美团,美食,一二茶饮空间,盘龙区拓东路拓东体育馆,58,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,0
美团,美食,不信书店咖啡馆,盘龙区鼓楼路24号橄榄公社1966内,27,http://p0.meituan.net/600.600/dealwatera/4e8d4eb4e460abda552e45e434ad358a83723.jpg,5
美团,美食,鸿欣昭通天麻火腿鸡,盘龙区军区对面灵光街36号圆通大桥附近,30,http://p0.meituan.net/600.600/poi/18d20afce02e486922884fa3e71e5975104448.jpg,4.4
美团,美食,蒸好吃（摩玛大厦店）,盘龙区摩玛大厦一期a座1711（摩玛大厦对面）,18,http://p0.meituan.net/600.600/mogu/7f0c034a4fc812f07f2ade04e0f11925383760.jpg,4
美团,美食,云粮金泉大酒店-金地阳光中餐厅,盘龙区北京路623号云粮金泉大酒店4楼,40,https://img.meituan.net/600.600/msmerchant/03ef1c588af1e12ddbbce31a698e1518113002.jpg,3.5
美团,美食,清真258牛菜馆,盘龙区鼓楼路70号（亿鑫酒店1楼）,49,http://p1.meituan.net/600.600/mogu/849c6f044be1b4f84ad0a4acb75d93c547498.jpg,3.5
美团,美食,牛很鲜潮汕牛肉火锅（人民路店）,盘龙区人民东路63号（人民东路和环城东路交叉口云蔓酒店一楼）,82,https://img.meituan.net/600.600/msmerchant/f41433b5ca9f9deba685ac2e122b3e82170894.jpg,4.7
美团,美食,天府棒棒鸡（新迎店）,盘龙区新迎小区9组团商网27号（白云路137号）,19,http://p0.meituan.net/600.600/mogu/7dcddc88550e22becaa7264b7eaec271102488.jpg,3.1
美团,美食,中堂宴老北京涮肉自助火锅（新迎店）,盘龙区白云路官房广场后园丁小区旁,50,http://p0.meituan.net/600.600/deal/19ac0a4073169d15abf188181f41fbd443086.jpg,3.8
美团,美食,相约酒馆（新迎店）,盘龙区田园路138号一楼,0,https://p1.meituan.net/600.600/merchantpic/4ae3c98e662ba10fd3fba7e8cc9d814c4823417.jpg,0
美团,美食,鱼嚒嚒（新迎总店）,盘龙区白龙路理工大学对面农贸市场入口进来右转至大通道右手边第二排第四家鱼么么,15,http://p0.meituan.net/600.600/poi/25bbca0b976aa7065fb5deade4bbf9c3369944.jpg,5
美团,美食,好汉冒菜,盘龙区新迎小区田园路田园坊小吃城内（CLUB335旁边）,18,http://p0.meituan.net/600.600/deal/59e0c7c7e80aa7f7f3d811585f5bd29b98088.jpg,4.4
美团,美食,在风酒吧（新迎店）,盘龙区新迎小区酒吧街田园路128号,0,http://p0.meituan.net/600.600/ugcpic/29f8d977f0802ac2a3c380af87d19a7d,5
美团,美食,老仓醋米线（环城东路店）,盘龙区环城东路172号汉庭酒店北行50米,12,http://p1.meituan.net/600.600/deal/87d459f4248a1f520fe1182bb1844932126939.jpg,4
美团,美食,重庆辣螃蟹,盘龙区新裕巷147号（石闸立交桥附近，重庆胖妈烂火锅对面巷子）,45,http://p1.meituan.net/600.600/deal/__41234137__6557502.jpg,4.8
美团,美食,蟹老毛特色啤酒辣螃蟹,盘龙区田园路138号（田园坊美食城内12号商铺）,54,http://p0.meituan.net/600.600/mogu/2a9a31eed9c415ebfb4cd9639ab29565103157.jpg,4.6
美团,美食,鸡皮老倌,盘龙区白云路168号瑞鼎城购物公园负一楼,24,http://p0.meituan.net/600.600/deal/__42207179__9607112.jpg,4.7
美团,美食,动力鸡车（白龙路店）,盘龙区新迎小区新宁巷田园坊02号,25,http://p0.meituan.net/600.600/poi/c98118f79f41e5d0b09f0f5cfe28a5ea45344.jpg,4.1
美团,美食,刘氏蛋糕（新迎店）,盘龙区白龙路217号（农业银行旁）,30,http://p0.meituan.net/600.600/deal/__44371978__3099296.jpg,3.5
美团,美食,宾川海稍鱼餐厅,盘龙区新迎北路迎春巷1号,40,http://p0.meituan.net/600.600/deal/__45626628__4813404.jpg,3.9
美团,美食,嘉华饼屋（新迎店）,盘龙区人民东路398号（近明珠医院）,24,http://p1.meituan.net/600.600/mogu/9d4c644086eec929fe97a3e234975388143273.jpg,4.2
美团,美食,早起鸟儿奶茶店,盘龙区新迎路145号商铺（新迎中学对面）,13,http://p0.meituan.net/600.600/deal/6ea30c03eaf0d7c87e81c5e998aeeb4768184.jpg,3.8
美团,美食,虾蟹之缘,盘龙区田园路新迎小区新迎中学对面田园访烧烤城内,38,http://p0.meituan.net/600.600/deal/a5b385c80f2ff3364d306af008fc624a97672.jpg,3.5
美团,美食,滇鑫园红河干锅旱鸭,盘龙区新迎小区田园路29号,38,http://p0.meituan.net/600.600/mogu/f7653557b2aa15c982059c607072f49e495493.jpg,3.7
美团,美食,宫廷饼屋（白龙路店）,盘龙区白龙路208号（云工大新区25幢）,18,http://p1.meituan.net/600.600/mogu/aa68fd31202e1b506d2089a16f07b8e856863.jpg,4
美团,美食,乡村酒吧,盘龙区新迎小区田园路33号,30,http://p1.meituan.net/600.600/joymerchant/-4428919520668964531-4448169-1505351802016.JPG,4
美团,美食,珠江源黄山羊汤锅,盘龙区盘龙区白龙路345号,41,http://p0.meituan.net/600.600/mogu/52bcd493291b3d98b5368269e0e1221227278.jpg,4
美团,美食,臻食汇,盘龙区迎春巷1号附1号,14,http://p1.meituan.net/600.600/deal/d817fc6e10f4902d4c623d05f6c26b9d96899.jpg,4.2
美团,美食,乌蒙荟馆,盘龙区白龙路283号兴昭大酒店内,58,http://p0.meituan.net/600.600/deal/901218ba42ca2dc77796a8e7f7301f2682397.jpg,4.2
美团,美食,茶物语饮品（穿金路店）,盘龙区穿金路579号,10,http://p0.meituan.net/600.600/deal/9f702716800162d6c5f076729d47bb60234497.jpg,4.2
美团,美食,傣家小毕郎手抓饭,盘龙区新迎路博欣盛世负一层美食广场007号商铺,32,http://p1.meituan.net/600.600/mogu/4e3a49d57ba994d6f5338bf84f80c59256538.jpg,4.6
美团,美食,万兴农家菜,盘龙区新迎北区5-202号盘龙公安分局旁,30,http://p1.meituan.net/600.600/deal/9c8dd09dc62396498b11a24ccdde51be87874.jpg,5
美团,美食,老东粥皇（新迎店）,盘龙区白云路新迎北区1号商网,36,http://p1.meituan.net/600.600/mogu/b9cb7d80fcff480dce2df20c1631ebf454000.jpg,4.6
美团,美食,陕西小吃,盘龙区白龙路266号,9,http://p0.meituan.net/600.600/poi/15a8f5f0d77c081ebe9c65a8d02bea9c61440.jpg,5
美团,美食,肯德基（新迎店）,盘龙区新迎路212号,29,https://img.meituan.net/600.600/msmerchant/db00fab658c3661fc92ec793627684cd64503.jpg,3.5
美团,美食,老唱机,盘龙区田园路37号（新迎酒吧街）,0,https://p0.meituan.net/600.600/merchantpic/44d2bcf52e2200ea44293ca317330b06664618.jpg,3.5
美团,美食,新蕊农家园,盘龙区新兴路408号附12号,32,http://p1.meituan.net/600.600/mogu/2152ad21e0592d439c799bd4372b4640192951.jpg,3.5
美团,美食,菊花过桥米线（老街坊总店）,盘龙区环城东路益龙万象城6幢3楼（金平果商务中心后面）,49,http://p1.meituan.net/600.600/mogu/87875e59f68373f7620576dc39bb3bc757787.jpg,4.3
美团,美食,建新园（新迎店）,盘龙区新迎小区新安巷10号（新迎中学对面）,8,http://p1.meituan.net/600.600/mogu/f06e672c8bb57c257a36e828fb3e7c82607064.jpg,4.2
美团,美食,面包工坊（新迎店）,盘龙区新迎路119号(官房大酒店对面),31,http://p1.meituan.net/600.600/mogu/4215715e695a4812476ce834f0193c778697.jpg,4.9
美团,美食,重庆龙门镇老火锅,盘龙区文艺路7号百姓缘药房对面（原滇熙楼地址）,54,http://p1.meituan.net/600.600/poi/80c1e5a1810601dc9183c6a8f9472d0940960.jpg,4
美团,美食,花溪牛肉米线（白龙路店）,盘龙区白龙路173号（昆明理工大学公车站旁）,10,http://p0.meituan.net/600.600/mogu/349b64fb38fbf21d5c161c6b7e822a3256476.jpg,4.1
美团,美食,保山火塘牛肉（新迎B店）,盘龙区新迎小区田园路新宁巷4号、5号、6号、7号（近官房大酒店）,50,http://p1.meituan.net/600.600/apiback/3092046a246587639eb45689b6ba0ac4136383.jpg,3.1
美团,美食,新迎林友烤小黄鱼昭通小肉串,盘龙区田园坊烧烤城小黄鱼，小肉串,0,http://p0.meituan.net/600.600/xianfu/2ba41b5094fe8c0122ad50f251edcd90454656.jpg,4.2
美团,美食,冒鲜族火锅便当（瑞鼎城店）,盘龙区白云路165号瑞鼎城一期B1层B1037号商铺,11,http://p1.meituan.net/600.600/mogu/d900bd12abfbf4ff9889f0ae5840878a47836.jpg,0
美团,美食,上品御鲜花米线,盘龙区文艺路博欣盛世负一楼04号商铺,11,https://img.meituan.net/600.600/msmerchant/3e4a7651c3e40b3edf4c9b32bacfe15215158.jpg,4.5
美团,美食,广聚轩,盘龙区新迎小区新达巷18号,30,http://p1.meituan.net/600.600/apiback/a06a8712a529e5937189009347b00ffd62044.jpg,5
美团,美食,小马家煮品店,盘龙区白龙路小龙四方街（楚鑫商务酒店1层）,0,http://p0.meituan.net/600.600/deal/436947ff7a0082da3d4f05a8032cee18245532.png,0
美团,美食,滇香红河干锅旱鸭（清真新迎店）,盘龙区白云路13号交警培训中心对面,27,http://p1.meituan.net/600.600/mogu/f1b5e6f32e63ff5bd22788f4d9dbf7af65875.jpg,4
美团,美食,清真马记酸菜牛肉,盘龙区新迎小区田园路150号,35,http://p1.meituan.net/600.600/mogu/536e3cca74a075854c3ea563a115998c84849.jpg,4.4
美团,美食,清真常尝鲜酸菜牛肉,盘龙区小龙路7号（消防大队对面）,50,http://p0.meituan.net/600.600/deal/d0a8e5c79e3b81fba144843f954f14162099539.jpg,4
美团,美食,慢火焱老土鸡火锅,盘龙区园丁路与迎春里交叉口东北50米,25,https://img.meituan.net/600.600/msmerchant/2d171a9c77d2d8d31d230bd113261a101671546.jpg,5
美团,美食,德克士（新迎路店）,盘龙区新迎路40号博欣盛世1栋1楼A06号,35,https://img.meituan.net/600.600/msmerchant/a280187ca0b47b0a032e5453c97d86e919299.jpg,3.9
美团,美食,曦点生日蛋糕（东华店）,盘龙区小龙四方街小龙路13号喜相逢商城门面,100,http://p1.meituan.net/600.600/mogu/b0f6221cc240fa3af8e4617cbdd861c076434.jpg,3.6
美团,美食,忘江湖昭通小肉串,盘龙区盘龙区新宁巷田园路138号,20,http://p0.meituan.net/600.600/deal/54fa33aa9849c1f727a0fa0d08809b7e197142.jpg,4.6
美团,美食,黑森林酒吧（文化宫店）,盘龙区人民东路198号工人文化宫B区109,0,http://p0.meituan.net/600.600/mogu/199d2a9c28095cd52850e02e3c3a1337166687.jpg,3.8
美团,美食,萌宠咖,盘龙区新迎路40号博欣盛世6栋B11商铺,25,http://p0.meituan.net/600.600/mogu/cefc1300a151ab360f16dc681e4b1a58105285.jpg,0
美团,美食,悟空私房美食,盘龙区新迎小区文艺路泰山宾馆旁,30,http://p1.meituan.net/600.600/mogu/5507e7ccc357020cd76976d9f341a27975069.jpg,0
美团,美食,浪荡鱼仙,盘龙区白龙路东华新迎农贸市场熟食区13号,25,http://p1.meituan.net/600.600/mogu/7fc58281c81e842b0f44e438f25ed09274427.jpg,3.7
美团,美食,雪兰社区鲜奶亭（园丁小区店形象店）,盘龙区昆明园丁东路新迎园丁小区4栋旁,25,http://p0.meituan.net/600.600/mogu/a863c92578d076f5b68aa6f3ab7b5fd978319.jpg,0
美团,美食,守柴炉烤鸭（新迎路店）,盘龙区新兴路262号中国银行斜对面,45,http://p1.meituan.net/600.600/mogu/ba97c79399ed4acfbba91719155feac8378057.jpg,3.8
美团,美食,黑森林酒吧（新迎店）,盘龙区田园路152号1楼附2号,0,http://vfile.meituan.net/600.600/joymerchant/2041404802105085623-341656-1530783317064.jpg,4.2
美团,美食,湄公河傣香园,盘龙区田园坊新宁巷4号（近新宁巷）,23,http://p1.meituan.net/600.600/mogu/10ba918dd52b1df11981e0e1e782f0d9229001.jpg,4
美团,美食,大妙文华重庆火锅,盘龙区田园路160号,71,http://p1.meituan.net/600.600/mogu/792ef8672c725335c2caf41706cbc737278041.jpg,4.3
美团,美食,萨乐滋现烤披萨（新迎店）,盘龙区文艺路博欣盛世新街口下沉广场负一楼018号,19,http://p1.meituan.net/600.600/mogu/b0df7ce9caea84121627630693c7d86d30119.jpg,5
美团,美食,壹家餐厅（白云店）,盘龙区白云路5号附1号,28,http://p1.meituan.net/600.600/mogu/18f04ad1535a776fd051f1056f833f4c976239.png,4.9
美团,美食,堕落小龙虾（人民东路店）,盘龙区盘龙区人民东路276号附7号（延安医院对面实验中学旁）,50,http://p0.meituan.net/600.600/xianfu/e101f214660c14d8fa574f2a46f6ea8a38989.jpg,4.6
美团,美食,春暖花开全牛庄,盘龙区昆明新兴路,49,http://p0.meituan.net/600.600/mogu/a4b3e11d74062ed4e128bfab0068f46998481.jpg,5
美团,美食,爱尚蛙绝味美蛙鱼头,盘龙区新兴路408号（公交站牌旁）,30,http://p0.meituan.net/600.600/bbia/7a54b3dcccf2795edea81ff349e6aaa596555.jpg@0_215_960_720a,3
美团,美食,清小馆,盘龙区白塔路351号（人民东路与白塔路交口北行一百米路东，冶金机关停车场内）,45,https://img.meituan.net/600.600/msmerchant/2ef135850609144babb21575c43c9f5b193537.jpg,3.5
美团,美食,廖姥爷美蛙鱼头（新迎店）,盘龙区新兴路1号,50,http://p0.meituan.net/600.600/mogu/8be53b4428a3026af09f238e26c74d8f39002.jpg,0
美团,美食,滇中原江湖菜,盘龙区文艺路新迎路40号博欣盛世负一楼,38,https://img.meituan.net/600.600/msmerchant/a7eab1a10092fef7eac24bf7ba42efc9134946.jpg,3
美团,美食,袍哥纸上烤鱼,盘龙区文艺路29号博欣盛世负一楼,40,http://p0.meituan.net/600.600/mogu/aa031cb8b1076e557ee2af1b5a2825d248098.jpg,5
美团,美食,花味轩鲜花饼烘焙坊,盘龙区人民东路481号（与新迎路交叉口）,44,https://img.meituan.net/600.600/msmerchant/3b44e46eba47620c17f3b53b4237283a327344.jpg,4.6
美团,美食,龙门花甲（新迎店）,盘龙区新宁巷52号,10,http://p0.meituan.net/600.600/deal/bfa6e12f3ee038da9a105661ee724c8018003.jpg,5
美团,美食,丧茶Orz CHA（人民东路店）,盘龙区人民东路276号,11,http://p1.meituan.net/600.600/mogu/958d7efe89ef49fcb770e336a47ab5e9153676.jpg,0
美团,美食,亮点激活,盘龙区新迎小区新宁巷3号1楼小吃城附1号,12,http://p0.meituan.net/600.600/bbia/c9051fc7fd0764e53d42cc078abdc16e49496.jpg@0_135_1080_810a,4.6
美团,美食,倾木寿司（白龙路店）,盘龙区白龙路262号沃尔玛停车场对面（农业银行往石闸立交桥方向20米）,17,http://p0.meituan.net/600.600/mogu/da5de591f081f2bfbd2801cba8eb175e557856.jpg,5
